"Track URI","Track Name","Artist Name(s)","Album Name","Album Artist Name(s)","Album Release Date","Album Image URL","Track Preview URL"
"spotify:track:4n64up8XyfSaB3gOgXYyXP","Training","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/e62413cdc39fe16ae2657ac5f674550d1c7c922f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3bYauQYNX6tMIuhEDafF3Z","Brother and Sister","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/a353297d597ce495a377e701d5b9a660f1707b04?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3powZWsN5KOftBz9VZHKOz","Three Days","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/8510fa6311bd7e8003ef7d0e9677efb8fe3c5a7a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0Frq03v7EhhOZdv6h4kYay","Don't Look Down","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/207367e48374e6f68410b33a8d6fb88f0ab9bf4e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3XBPAt7XFkHaX7um2MRnWS","Revenge","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/b01b6c3464e5a8090915fba0c529c008383ab52d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1gA6JgK94zfn77k8QW3l9i","My Son Is Home","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/d9cf9ed51b2ec66b6564efc0ebb13a81bacf3165?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0KuRobjcXF1QYLIapYsRNB","Zhe Zhi","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/cb2b492ed93d9caa05b4b765c964d4e025c4ec27?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7f0AKIV8ExDOKNNeldmc9G","Together Soon","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/5b3852bf07119f75a17e14c7d0d5cd6566d7be7f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0mT1MVfvkYQcTdslT5GGko","Stay in the Pocket","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/2d026ad8b3d31d6d5ff89bd2b409b91cc5157f95?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6yhQRmjut6TQNeqT66cZqE","The Waterfall","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/337e5186d6ea98e2db188ce36317da11700f2224?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3lVbeO2jaBVWwFI9L8pkFz","Ancestors","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/54d25654b530cefa76168c6ee3c8f20d9c08d471?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0Uxl5J7CaxNDLY4zmZlJHr","Who You Are","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/8e34d98f9fac4fb07ed480e1aa9e0112281dc6b9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4P1QtuflwLx9c0RY9iF1kU","A Blood Debt","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/d087a9aa36b8660ee200a28a1c65f2ea3c486e4e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3NTDFwpcOPjAx3yMrMolN0","Grief","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/6086e5d9b7d565b2e226798e1f99e20eb64179fe?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2GTh4Z65u6cHWopzEjVKJz","Is This What You Wanted?","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/38cb1f7ad64e7acd1a5ba41d14c8a7af10f1b39a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6NE5nrSQh6KUNGnz54V5pi","The Deep","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/6f0ae5a1b77f49aaeb22b3394dc5344ce19b2474?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3lB3RXG0XH5eWSE6s3bmWr","Inheritance","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/e99c1e1845fb3ff9be7c26272bd072f70b21b937?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5B4OJIXYdoc8aCqI47D2wE","I Won't Leave You Again","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/3f37bd5cfb3766cd2163db2d32f6f059aba9c9cb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0x4ZgNoke1FGCC163w5eGd","The Light and the Dark","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/6ee2d3320c31918f02216992841a25c095c00106?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0QWyWNpSOPvMaG2XdfsB6S","Qingming Jie","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/515e0a4be4bf3b5f5f7a280f654ddc4ff570bd72?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6xmnHvtvkkTdE7fF2JYePx","Family","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/e6368f4dbacad99a1551291bc6539b73091b3fcb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7m4xUEEivwPGz4U0TA1TWD","Always Rising","NIKI, Rich Brian, Warren Hue","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/a7bd587d20463d3d77180075e2cca08a105d3e95?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:314oBdIvnoTPDwSP4zOP8p","Diamonds + And Pearls","DPR LIVE, DPR IAN, peace.","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/04ca104e6034609e4930b92596f1fd8e999699d5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:753sRMieYWBC6HGodwtkjI","Nomad","Zion.T, Gen Hoshino","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/e7054117d2927620f6bd1dbda4d5f2e4084a7537?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3zpGIFghtnVlwMXWyKW474","Fire In The Sky","Anderson .Paak","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/867d1d8e1f20504e25f5e209cc2b563834c357ad?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1Mut1YA6ZxKZ7F6MKsMSQu","Lose Control","JJ Lin","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/07795f018e7860b50817c84819f4c78bbc160af2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2u2QmdOex0MnbWuHmC7jcD","Never Gonna Come Down","Mark Tuan, BIBI","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/6651637d451e4467e378766466a17519ccf27e0d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3nXWCSTtbJFwvnLuMTIYwF","Foolish","Rich Brian, Warren Hue, Guapdad 4000","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/fd62b46fbb84fb7a04120ccc64d3fbd11f8b9ef7?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4aZXxStzucuminkE8up916","Clocked Out!","AUDREY NUNA, NIKI","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/55b33a37c746fd7d03723ff7c4b2559bb29713e8?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:36Ajx3OHw1qOAjS4tJs38V","Act Up","Rich Brian, EARTHGANG","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/45c9526c3f9d0ef579b65f6d66ddaa575b6258d2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0RszjqOiIwaZGnXUDuAq1C","Baba Says","阿达娃, 沙一汀EL","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/f4b41952a2bf849423c1c224ea439248f0095628?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:790TzR1UxBXVMFSGq8p7bv","Swan Song","Saweetie, NIKI","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/26856cf53f56082198444b4df04dbe3cb9c5bec4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:14gmLQPNYokqB8OKxAp69f","War With Heaven","keshi","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/d39685764e8ba0c2282863d1ea994497eda3f840?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5BPtR7o6xDRRp1s2UkBjmb","Hot Soup","88rising, Simu Liu","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/c959888a733bc4dd32d5ec6f7ae744ad2fe0d60e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4JfbAMCkYLAU3g5SPsDh42","Warriors","Warren Hue, Seori","Shang-Chi and The Legend of The Ten Rings: The Album","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","https://p.scdn.co/mp3-preview/c0a3621323fcec4577901f3b8c233978f216f91f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5hslUAKq9I9CG2bAulFkHN","It's the Most Wonderful Time of the Year","Andy Williams","The Andy Williams Christmas Album","Andy Williams","1963-11-24","https://i.scdn.co/image/ab67616d0000b27398073965947f92f1641b8356","https://p.scdn.co/mp3-preview/853f441c5fc1b25ba88bb300c17119cde36da675?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1iXxR60s5eXPfJ91lgyVp1","Main Title","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/aff501eda9c4af59834f74e5e5296a320cd0e472?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2xqCgZK4Wob3HwPv2EafqU","My Favorite Story...??","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/5889c1afefcee6236681e6fe35e6aacb29037f42?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7iaO9y2a0TsnLCZ7nIjifJ","A Lighter","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/72b519218ab80a70d254e1e4d2875efa4c80fbcd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2TbVWMtbC7zCE3cVRS9cV6","A New Hero","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/223fdc45631d2e878b360bfeaf647b48c6f617db?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5kdaeB5P7JrhgteZT5gK2I","Glorified Battery","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/142743a8675ebd0ea5cc0cdbcd60b8dd1e7db0ad?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:54gDDuKgmD9YUaOm0SGHsc","Attack of the Peggy","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/f6146feb8a52409c22d139eb3743ad586096069a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1inLCrBZoCojBMzUKPzwMe","What to Do","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/0c92eba272309da3b44f4844e6f9367b9a4277ca?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1D4XvvtfwITE0RFyLvhbFO","You Owe Me a Dance","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/43bb72c042d64175ee96d3ceac15a6f294cd458f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:78rGnxEX9iuB3ihIM4X6rJ","Rescue","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/c6262343809a51d27bbdcef168b3cb2bba835eb6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4BrEvCU1P5JYh2echz3jgp","Demands to a God","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/dfcad5e7703ad905c58de87f71970fe442bff210?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:68MqBez6Hl8Q1bZZH2lgoc","You Are My Hero","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/5cc432aaf91ef617e2b712d27aacecbe78fb61db?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3PRItwH16QeZTk71nxIgfh","Tragic Fall","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/6b4863dc8efc2a37e4ae3d7646efc7581c158229?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0cIsjIG3rvyTFDGe8qOEtC","Captain's Speech","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/caf18159f263970c517aa7b2dd8f7e418e245edb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7mh5xbbfMzpAa9ftj33U6G","Assault to the Castle","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/82c0fc0228ce22a5afaf4575c6d94681a129d4ab?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0STu3aMi4Kaw6KrNkyKse4","Growing Tentacles","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/4338386475825a735c249da0925ac2e7fd46304b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4TALQS9R8ToR8SbUreNVFO","All Day","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/fedb501fe522c74cf027dcebccf06a3e525bd698?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6RTZTCGQCYb4BCJpaqLjfg","She's Gone","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/d7c3fa8b753f95b541ea5d11a3152a4837d6b69c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5oYj6gOwsTm4RUIeHmbHqo","We Won the War","Laura Karpman","What If…Captain Carter Were The First Avenger? (Original Soundtrack)","Laura Karpman","2021-08-13","https://i.scdn.co/image/ab67616d0000b273fd6075f0e2a2501288534f3f","https://p.scdn.co/mp3-preview/8f9896894c7354067e6913b4cf3496c0b8a03b16?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4FMsajq8hKiOmcJ7UzOhag","Space Age Love Song","A Flock Of Seagulls","Playlist: The Very Best of A Flock of Seagulls","A Flock Of Seagulls","2008-08-19","https://i.scdn.co/image/ab67616d0000b273cedaa3e8a1eb6af7eea873b7","https://p.scdn.co/mp3-preview/36299c4711e079780df866faebad0dee850ed461?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3Eun97bPFxQvti5Z1JNSO9","Explorer","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/cafa5a1e3d7027dedd05cfa432d78d3083817ca4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5xYE6upfPXJHGtbb3l8iv2","Use the Gun","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/10e1fd04bbb589aec3f4a535d28b43191e88c6ce?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2JnYS2HmyiyY4fiuUe5xC4","The Plan","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/292544b454ca3628d95aed047bd0db47e31dcbc0?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0gdUKQwxKhIEa0gyzaNoVA","Alien Lounging","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/bcc57ab851aa92d14fab563a3c618334bbd2840d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7LdtstAvZmUF3fBLwWNwLl","Necklace","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/6df53b4ab27c4976ca3fa4d5b4d24d6320d1130b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4bm7CuCHHD3hNleC1QZhi9","Maniac","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/e494f1ae543f8afca7eb8692cfc2b15d7e2d0f8a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5FxmI5UDAni1DtoJB4xtA9","The Soul","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/807646d0ffd6384dafa9e9f7df59c4ac0caa0031?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:75w46UIM82ZjMzPnQ7wflT","Strategy","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/7d6ea13bbf3102f9857adea9881025572cf695b1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:10iBOi8ZDcWnZDqJV986f9","Lockdown","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/b1ab181290db61777e61a47e74620d3ea4307642?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0X5SIvKjhTzR0gh1xAdJQn","Just Like Me","Laura Karpman","What If...T'Challa Became a Star-Lord? (Original Soundtrack)","Laura Karpman","2021-08-23","https://i.scdn.co/image/ab67616d0000b273dcc355b10ad14d0dff8a942e","https://p.scdn.co/mp3-preview/140beec3ec87bdce9782c6fcf10cc9c5fe87600f?cid=9950ac751e34487dbbe027c4fd7f8e99"
